writer_id,name,country,medium_link,subscribed_times,last_article_date,articles_link,articles_published,avg_article_length,topic_tags,personal_projects_count,payment_method,phone_number,email
857,Andrew Hall,"New Brittanyton, Tajikistan",https://medium.com/@coreyhodge,4,2021-11-18,https://medium.com/article/91168366-0f49-4593-aea5-1cc87ec99841,48,1926,"Health,Wellness",1,Wise,042-608-07937747,hallmark@gmail.com
858,John Richards,"Martinezfurt, Dominican Republic",https://medium.com/@bradleyrivers,1,2024-11-25,https://medium.com/article/f7a1bffe-31dc-46dc-8ab8-2dc469540006,48,1214,"Travel,Blog",5,Wise,554-596-625477428,brianjohns@gmail.com
859,Mary Bright,"Hunterport, Poland",https://medium.com/@ycooper,0,2016-07-06,https://medium.com/article/6437d47c-037b-4e05-beb0-67e57be4e4aa,16,744,"Travel,Blog",8,Wise,627736276642908,bwilliams@gmail.com
860,Scott Thompson,"Lake Christophershire, Solomon Islands",https://medium.com/@annasmith,0,2019-03-23,https://medium.com/article/86567583-93f2-4fbe-81eb-a6f10be9c609,0,89,"AI,NLP",14,Bank Transfer,(354)743-5172,lawrence30@gmail.com
861,Cody Johnston,"West Brandontown, Trinidad and Tobago",https://medium.com/@christopher35,3,2022-08-31,https://medium.com/article/0b963ccd-4f7d-42d3-abea-fb5bdc60b946,2,1679,"Health,Wellness",12,Stripe,(320)756-1454,josefox@gmail.com
862,Kenneth Sanders,"Lake Karen, Luxembourg",https://medium.com/@kaylaandrews,1,2023-12-09,https://medium.com/article/c94f1a16-3bdd-4018-a901-ffe0e7e619f8,2,719,"ML,Deep Learning",2,PayPal,667-820-4928,cooperlacey@gmail.com
863,Peter Cowan,"Lake Georgeside, Saint Lucia",https://medium.com/@uyoung,2,2021-01-14,https://medium.com/article/deb1b6a0-c834-4a50-8e58-96021e2e24c9,35,1957,"Cooking,Lifestyle",15,Bank Transfer,(815)416-515736765,hamiltontrevor@gmail.com
864,Holly Brown,"Scottshire, Mayotte",https://medium.com/@laurie19,0,2015-10-23,https://medium.com/article/7e8c4e7e-4677-48c8-902d-7737539cd60c,35,1157,"AI,ML,Data",9,PayPal,(256)353-0339,bradleyhaynes@gmail.com
865,David Schultz,"Joneshaven, Chad",https://medium.com/@emily39,4,2018-08-20,https://medium.com/article/49e1a8af-d2cf-49b8-b1f6-c22366d3cb2d,44,1123,"Finance,Investing",6,CashApp,(588)666-3333,ksims@gmail.com
866,Jeffery Stephenson,"South Keithport, Botswana",https://medium.com/@sharon58,3,2019-12-01,https://medium.com/article/306240f7-b31b-4b7f-ab6d-fa2160c85c22,46,65,"AI,ML,Data",5,Stripe,894-672-4888,meredith78@gmail.com
867,Andres Crawford,"East Terry, Israel",https://medium.com/@gterry,4,2023-06-07,https://medium.com/article/47cfa773-52ce-488d-858d-db48883391bd,16,875,"Travel,Blog",12,Wise,0164261620,kelseyrivera@gmail.com
868,Robert Dennis,"North Brandonchester, Holy See (Vatican City State)",https://medium.com/@wfreeman,2,2016-10-19,https://medium.com/article/23e78020-3915-41dd-8870-4e54f54b13a0,13,680,"Cooking,Lifestyle",12,Stripe,(233)615-4840869,ewhite@gmail.com
869,Kimberly Russo,"Lake William, Cote d'Ivoire",https://medium.com/@wcole,2,2016-02-29,https://medium.com/article/b355e4b1-fe3f-4967-8ff6-d9a6fadc47cd,3,671,"Travel,Blog",14,PayPal,5681924452,teresa10@gmail.com
870,Jamie Gray,"Port Steven, Vietnam",https://medium.com/@medinaandrew,1,2023-11-13,https://medium.com/article/c29b06a0-c656-4add-a7a7-5c075f25102e,8,685,"Health,Wellness",6,Wise,001-950-675-5526604,uwhite@gmail.com
871,Clayton Hughes,"Port Bradley, Indonesia",https://medium.com/@gonzalezpaul,3,2024-06-18,https://medium.com/article/256764b4-e363-41cc-8fa0-aeb6fe6a5a13,24,670,"Travel,Blog",7,PayPal,5501730713,josephwood@gmail.com
872,Christina Reid,"Tinafort, Guatemala",https://medium.com/@melissajones,0,2016-03-28,https://medium.com/article/a772d443-c681-436b-ba05-b61bd3485eec,16,1808,"AI,ML,Data",10,CashApp,382-607-12854877,melendezjudith@gmail.com
873,Mrs. Margaret Horne,"Kingbury, Korea",https://medium.com/@aprilbrown,1,2025-01-14,https://medium.com/article/9650a7c3-c60a-498b-8e67-27aeb8258d6b,24,813,"ML,Deep Learning",8,PayPal,(708)226-248568673,laura21@gmail.com
874,Ryan Wilson,"Port Annmouth, Chad",https://medium.com/@iavila,4,2020-05-12,https://medium.com/article/afde0565-7e8c-4d32-869f-397ffca09fae,32,877,"Cooking,Lifestyle",7,CashApp,(867)014-82976876,mvilla@gmail.com
875,Keith Brown,"Jackland, Austria",https://medium.com/@isabella82,4,2019-05-28,https://medium.com/article/ea3eefc7-4fe4-4fc0-9dfc-5b34093050f1,42,1691,"Startups,Entrepreneurship",10,Stripe,001-383-403-0561997,thompsondeborah@gmail.com
876,Steven Williams,"Evanborough, Liberia",https://medium.com/@johnoconnell,1,2020-02-20,https://medium.com/article/d6d45b0a-f444-4be9-b757-aeb5fbb1822b,6,1453,"Cooking,Lifestyle",12,Stripe,+1-347-454-9465871,juliagibson@gmail.com
877,Patricia Moore,"Danielleburgh, Cook Islands",https://medium.com/@vthompson,1,2019-03-30,https://medium.com/article/ceda26d4-8537-4846-8cef-205dc0aa8e11,23,944,"ML,Deep Learning",6,Stripe,5223400189,ichavez@gmail.com
878,Tammy Spence,"Nelsontown, Aruba",https://medium.com/@ashley60,1,2024-10-31,https://medium.com/article/7667b0dc-65ab-4227-86b9-946bd7472b4d,45,973,"Finance,Investing",8,CashApp,001-645-368-4812865,brandonjohnson@gmail.com
879,Jenny Conner,"North Yeseniashire, Cook Islands",https://medium.com/@sheri42,0,2022-10-31,https://medium.com/article/7830e7fb-a5bb-4f1c-ae2a-c2fcfa22f184,25,1625,"Startups,Entrepreneurship",4,PayPal,911-749-1221,wrightcatherine@gmail.com
880,Zachary Villa,"Garrettbury, Comoros",https://medium.com/@fraziermichael,3,2024-05-18,https://medium.com/article/ff9ccf3d-1d7b-46f2-920f-0631b3943be0,46,1766,"Travel,Blog",3,Bank Transfer,(374)611-148918995,christinewheeler@gmail.com
881,Michael Arnold,"North Rachel, Nepal",https://medium.com/@dwong,2,2021-01-25,https://medium.com/article/245b8830-352f-4c94-a8b1-c22a6de23041,11,1624,"ML,Deep Learning",14,CashApp,+1-346-854-24087120,emily44@gmail.com
882,Melissa Cherry,"West Carlosborough, Haiti",https://medium.com/@francorobin,1,2022-02-24,https://medium.com/article/cc6b0330-37ee-437a-93c1-606def1decbb,34,424,"Cooking,Lifestyle",8,PayPal,292-938-952945809,uhays@gmail.com
883,Crystal Thomas,"Timothyville, Mali",https://medium.com/@thomasgaines,0,2019-09-09,https://medium.com/article/e5192d6b-bfcd-4ed4-a2bd-620f518363f9,41,412,"Finance,Investing",2,CashApp,+1-169-244-561948037,aaronmiller@gmail.com
884,John White,"Jeffborough, Jamaica",https://medium.com/@charlesbryant,3,2022-03-05,https://medium.com/article/d8742cde-2476-4b02-ab5f-a7b55ccaf6a3,14,724,"Health,Wellness",9,PayPal,349-532-053637013,william28@gmail.com
885,Janice Walker,"Cruztown, Brunei Darussalam",https://medium.com/@matthew45,3,2018-08-15,https://medium.com/article/c68e0a21-2c42-4149-8071-208c8a9ff627,15,59,"Health,Wellness",0,Stripe,+1-334-420-1544,allen81@gmail.com
886,Elizabeth Young,"East Michael, Colombia",https://medium.com/@olsencheyenne,1,2019-05-28,https://medium.com/article/8c85b760-b314-452c-a196-8d6c3049df75,43,1975,"Travel,Blog",5,Wise,109-929-6274,lhunt@gmail.com
887,Shawn Russo,"Port Amanda, Rwanda",https://medium.com/@woodwardchristopher,0,2021-10-07,https://medium.com/article/f6855bf9-f0ac-4a0a-959d-5dc79e4b232d,49,1018,"Cooking,Lifestyle",2,Wise,(095)888-02925497,blairpeter@gmail.com
888,Eric Johnson,"North Davidside, Afghanistan",https://medium.com/@john82,1,2021-02-13,https://medium.com/article/65441b3b-545a-4b83-a972-6c634fec4ed1,35,1901,"AI,ML,Data",9,CashApp,(607)541-937707547,jamesdavis@gmail.com
889,Sarah Holder,"Buchananport, Trinidad and Tobago",https://medium.com/@johnlopez,4,2025-01-30,https://medium.com/article/ff92af85-0014-4eae-97fc-baed0e23785e,41,750,"AI,NLP",14,Wise,+1-436-576-9696,toddmoore@gmail.com
890,Lisa King,"New Michaelborough, Macao",https://medium.com/@kevinsantana,1,2019-02-28,https://medium.com/article/168f4552-d748-47cd-82fd-503507e2d4ff,4,1403,"Health,Wellness",1,Bank Transfer,3801512914,sherry40@gmail.com
891,Aaron Boyd,"West Alyssa, Pitcairn Islands",https://medium.com/@knightlinda,2,2022-04-09,https://medium.com/article/ac5d8b3d-89f4-4542-8c5f-d107c0f25d8d,42,181,"Travel,Blog",11,Wise,135-670-971159494,thomasrhonda@gmail.com
892,Bryan Gray,"South Melissaside, Peru",https://medium.com/@bhines,1,2021-02-02,https://medium.com/article/b17d9cf9-56de-47dd-a5de-b0efbfe4ca21,50,1567,"Finance,Investing",9,Wise,2069251532,bestdarius@gmail.com
893,Terry Atkins,"New Vanessa, Guinea",https://medium.com/@theresa66,1,2024-07-13,https://medium.com/article/25575372-ae0a-42b8-af8c-78e458ecb7ca,25,1483,"Cooking,Lifestyle",4,Wise,6745735078,wheelerlauren@gmail.com
894,Sydney Mcbride,"Lake James, Cyprus",https://medium.com/@gary55,4,2018-07-30,https://medium.com/article/deeb3beb-a92d-464c-93a2-8d26138331a9,31,599,"AI,ML,Data",7,Wise,(231)893-1458,gsimpson@gmail.com
895,Keith Hernandez,"Michaelport, Egypt",https://medium.com/@hallruth,3,2024-12-29,https://medium.com/article/b1cb06ee-a6c7-408c-8a67-b7c8c6e0adea,9,230,"Cooking,Lifestyle",7,CashApp,001-897-512-437960384,vazquezdavid@gmail.com
896,Austin Reed,"Joshuastad, Ethiopia",https://medium.com/@bridgesgavin,0,2019-07-01,https://medium.com/article/8e1f5e65-200c-4eb8-91d2-b1613f208419,25,1138,"Cooking,Lifestyle",13,Wise,(992)620-872609241,melendezjeremy@gmail.com
897,Justin Johnson,"Port Sean, Kazakhstan",https://medium.com/@gmarshall,4,2017-03-18,https://medium.com/article/19d6d1ba-ad3c-447d-993c-6b851cfc1751,36,1974,"AI,NLP",4,Bank Transfer,394-813-8483,kayla23@gmail.com
898,Kevin Miller,"West Suzanne, Liechtenstein",https://medium.com/@bradypeter,1,2019-05-12,https://medium.com/article/cf56c9bc-a0e7-4868-98ad-f685719ec5c8,19,957,"AI,ML,Data",7,CashApp,(685)746-57070759,turnerkathleen@gmail.com
899,Cassidy Wheeler,"Conniestad, Suriname",https://medium.com/@jacob61,1,2021-08-13,https://medium.com/article/ce283e2b-9ff8-4b12-b908-00d3132dea8d,5,1158,"ML,Deep Learning",15,PayPal,+1-977-807-1068,ibarrajonathan@gmail.com
900,Alison Harrison,"Craigville, Pitcairn Islands",https://medium.com/@dylan09,0,2025-07-06,https://medium.com/article/44fccb82-000c-47a9-9800-f1b26d3bd536,10,1648,"Travel,Blog",6,Bank Transfer,+1-478-100-14441997,shawnjackson@gmail.com
901,April Reyes,"Port Mario, Eritrea",https://medium.com/@daviswendy,3,2023-09-27,https://medium.com/article/a0de2bb6-b71a-4aad-9eff-db2d0e5b10c3,47,1581,"Cooking,Lifestyle",1,Stripe,001-363-687-6525300,lindsay92@gmail.com
902,Nicole Fields,"Traceyside, Namibia",https://medium.com/@zfisher,3,2021-03-15,https://medium.com/article/6b1d0166-aada-4785-a85e-246c60c4f56c,10,1555,"Startups,Entrepreneurship",0,Bank Transfer,5000132465,frycindy@gmail.com
903,Heidi Saunders,"Nicholasshire, Gibraltar",https://medium.com/@bellashley,4,2022-12-18,https://medium.com/article/14f253c0-675a-4427-84ed-73d599b945f2,20,615,"Cooking,Lifestyle",1,CashApp,250-403-8883428,joanna39@gmail.com
904,Lori Martin,"Heathershire, Armenia",https://medium.com/@ericsilva,3,2021-12-22,https://medium.com/article/fd1d2d4d-b89b-489c-9a70-e2e5dcac0379,10,1986,"AI,NLP",12,CashApp,001-824-292-80704488,fdavis@gmail.com
905,Sara Mckay,"South Taylor, Slovenia",https://medium.com/@rmay,3,2025-06-27,https://medium.com/article/bcb0c8a8-4bc7-4caa-ad37-1e800ac77b08,15,781,"Cooking,Lifestyle",10,CashApp,360-258-35133880,maria00@gmail.com
906,Wendy Elliott,"East Sean, Sweden",https://medium.com/@taylorbrock,4,2018-04-01,https://medium.com/article/3a2cb305-42f7-45ec-810a-2f2626aa0aaf,25,1488,"Startups,Entrepreneurship",10,Bank Transfer,+1-678-366-90577291,hhernandez@gmail.com
907,Paul Lowe,"Charlesfurt, Cuba",https://medium.com/@scottlong,4,2017-05-09,https://medium.com/article/857eec97-e170-47ec-b629-66b593094dd2,45,1597,"ML,Deep Learning",11,CashApp,6930186337502,amurphy@gmail.com
908,Erica Jacobson,"West Emily, United Arab Emirates",https://medium.com/@palexander,1,2018-12-22,https://medium.com/article/d6d419e6-0e09-4d69-b593-863b16349601,22,1392,"Health,Wellness",9,PayPal,(378)549-3596,ramirezdebra@gmail.com
909,Sheila Moran,"Lake Kristinmouth, Cuba",https://medium.com/@brandtjulian,2,2018-08-20,https://medium.com/article/e433d074-2b23-4ce3-8155-a7d9bd4b9e92,46,1208,"Health,Wellness",5,Wise,001-639-324-127896174,tacosta@gmail.com
910,Jacob Fitzgerald,"Port Gabriel, Isle of Man",https://medium.com/@elizabethray,0,2023-11-05,https://medium.com/article/9d4b4bae-c32a-40a6-98e1-03cfa8b04486,9,1629,"AI,NLP",8,PayPal,275-701-224487691,batestraci@gmail.com
911,Jessica Williams,"West Mindymouth, Aruba",https://medium.com/@saranavarro,3,2017-02-03,https://medium.com/article/f59ca0a9-ca3f-46f1-8780-86363ed3af99,28,1872,"ML,Deep Learning",1,Stripe,5442855642,xthompson@gmail.com
912,Jonathan Owens,"New Janice, Niue",https://medium.com/@paige09,1,2024-02-01,https://medium.com/article/981f2d67-cb40-4d9b-8803-3a03794cee43,4,1960,"Travel,Blog",9,Stripe,6026175547,oreed@gmail.com
913,Daniel Ashley,"East Gwendolyn, Faroe Islands",https://medium.com/@dtorres,0,2023-05-24,https://medium.com/article/9dc71284-a81c-487a-a619-9ba81e75c2e0,11,1202,"Travel,Blog",7,PayPal,(410)165-1238,amanda74@gmail.com
914,Maria Garza,"East Amy, New Caledonia",https://medium.com/@ekennedy,3,2016-08-13,https://medium.com/article/31dca8a1-14a5-4663-86ea-359340ddb3a4,39,312,"Startups,Entrepreneurship",12,Bank Transfer,+1-919-543-5118073,chelseachang@gmail.com
915,Melissa Brown,"Port Tiffanyton, Western Sahara",https://medium.com/@carlajohnson,3,2021-09-16,https://medium.com/article/d9e93d66-ff1b-4207-b9ab-c41ca12789f1,16,655,"Finance,Investing",6,Wise,136-422-9857,elizabeth55@gmail.com
916,Linda Sherman,"West Ericafurt, Reunion",https://medium.com/@shepherdbrian,2,2023-06-16,https://medium.com/article/e5b21e59-9281-47b9-bf25-42ea61648bcd,43,1335,"Startups,Entrepreneurship",4,Wise,819020598842254,connercarrie@gmail.com
917,Jason Clark,"Lake Rachelmouth, Mexico",https://medium.com/@alfredyang,4,2017-04-17,https://medium.com/article/ee778563-4058-4a9d-8c1f-95042bb0a0a1,20,561,"AI,NLP",14,PayPal,001-089-083-8983,johnsonjessica@gmail.com
918,Helen Harris,"South Christine, Angola",https://medium.com/@jpotts,2,2018-05-04,https://medium.com/article/9ce6ce00-b827-49c6-92a1-dff894c36f29,49,1616,"Travel,Blog",14,Wise,387-035-929828533,eugenemccoy@gmail.com
919,Bradley Franklin,"Abigailshire, Zambia",https://medium.com/@ntaylor,2,2018-06-22,https://medium.com/article/344903c2-68ea-4c0e-923e-d9c6da94531a,10,1955,"Travel,Blog",14,PayPal,(881)526-98893203,wheelermonica@gmail.com
920,Joseph Middleton,"Navarroport, Vietnam",https://medium.com/@xflores,0,2024-01-11,https://medium.com/article/2fdd80ee-33e2-4977-ad89-cffeaac9ec54,13,1737,"Startups,Entrepreneurship",10,CashApp,0937404252,trujillojennifer@gmail.com
921,Allen Fleming,"South Danielle, Kiribati",https://medium.com/@castroellen,0,2015-12-10,https://medium.com/article/bfcec21a-dc13-46df-90c8-499e6494e187,21,1162,"Cooking,Lifestyle",5,CashApp,001-602-658-2784776,fmurphy@gmail.com
922,Billy Smith,"Pamelaton, Moldova",https://medium.com/@gtaylor,2,2019-06-29,https://medium.com/article/2ebf6fb5-4784-4135-a512-11f5cd1c2667,7,343,"AI,NLP",7,Bank Transfer,5021825710,ashley60@gmail.com
923,Belinda Alvarado,"Bushville, Bhutan",https://medium.com/@brownanthony,0,2025-04-26,https://medium.com/article/48aef890-1eb7-4ea5-b8b2-cdfca89e58d0,14,1208,"Travel,Blog",14,Wise,+1-231-783-4469,micheal75@gmail.com
924,Kathleen Gonzalez,"Hessborough, Hong Kong",https://medium.com/@barbara17,4,2023-02-06,https://medium.com/article/4aa905a3-a543-4ad6-a500-1fde96e2882f,8,1195,"Travel,Blog",12,Bank Transfer,168-809-63840222,fishercynthia@gmail.com
925,Pamela Vazquez,"West Anthony, Sri Lanka",https://medium.com/@fsalazar,3,2023-07-15,https://medium.com/article/3356a86c-db07-4f9c-865b-e12783998617,19,1244,"Finance,Investing",12,Bank Transfer,001-339-173-97663967,martineztara@gmail.com
926,Amanda Jones,"West Michael, Sri Lanka",https://medium.com/@robertlane,2,2021-10-20,https://medium.com/article/7f313c50-ac51-431a-97c7-b32693ff1200,12,1954,"AI,NLP",13,PayPal,(778)443-70126043,areyes@gmail.com
927,Joseph Rollins,"Sotochester, Niue",https://medium.com/@tuckerwendy,3,2016-09-06,https://medium.com/article/b1502ee4-e4c4-4660-97e8-ea476e5d7bcc,44,275,"Cooking,Lifestyle",15,Stripe,5457063671131,mcmahonjanet@gmail.com
928,Adam Lewis,"Brianport, Lesotho",https://medium.com/@david53,2,2025-05-20,https://medium.com/article/356bbfe1-e50e-4d4c-988e-e55eff8afbe8,47,961,"Startups,Entrepreneurship",3,Wise,905-483-3646,kellycassidy@gmail.com
929,Emma Lynch,"West Peter, Slovakia (Slovak Republic)",https://medium.com/@kcarlson,0,2023-09-23,https://medium.com/article/e9b60637-6664-4fbe-a8ac-7d549b795402,25,1621,"Startups,Entrepreneurship",7,Bank Transfer,(929)903-1384,sophialin@gmail.com
930,Andrew James,"Howardview, Falkland Islands (Malvinas)",https://medium.com/@katherineturner,3,2017-07-18,https://medium.com/article/6baeb30c-a889-4157-8301-d3b99049b022,21,545,"Startups,Entrepreneurship",8,Wise,(747)651-0441,blackburnloretta@gmail.com
931,Tiffany Schwartz,"Port Christopher, Bouvet Island (Bouvetoya)",https://medium.com/@marshallphyllis,4,2025-04-01,https://medium.com/article/158e7f78-2f10-482c-a2f5-613137a0a1ad,47,1106,"Cooking,Lifestyle",3,Wise,2151235388,lsims@gmail.com
932,Grant Robinson,"Foxmouth, Liechtenstein",https://medium.com/@jeromemoore,3,2020-05-30,https://medium.com/article/6c119e5a-d65c-4b22-9659-fcd8e864b399,8,1724,"Health,Wellness",3,CashApp,(599)363-111178945,ballamber@gmail.com
933,Ronald Conley,"East Adam, Belize",https://medium.com/@sototyler,4,2015-09-09,https://medium.com/article/87e6f7e4-73ab-4a37-acdb-861a1d7832d8,36,1894,"AI,NLP",11,PayPal,+1-551-491-615414203,emilyrobles@gmail.com
934,Henry Dillon,"South Francesfurt, Venezuela",https://medium.com/@blairmatthew,2,2016-08-17,https://medium.com/article/9997a734-06fc-413e-a58b-1c70e082dca8,1,1665,"ML,Deep Learning",7,Bank Transfer,+1-777-274-363805966,gainesscott@gmail.com
935,Stephen Jenkins,"South Tylerfort, Uganda",https://medium.com/@bzimmerman,2,2017-04-10,https://medium.com/article/26f9df7c-054f-498a-8a04-b95110398111,13,1863,"ML,Deep Learning",15,Stripe,93959927922501,jcampbell@gmail.com
936,Jaime Hall,"New Vanessaside, Falkland Islands (Malvinas)",https://medium.com/@qpeterson,3,2023-06-29,https://medium.com/article/78fe1a33-4191-4d3d-a2a5-6c87acc74410,19,1981,"AI,NLP",8,Stripe,2869900729669,kevinnewman@gmail.com
937,Donald Carlson,"Christopherville, Ukraine",https://medium.com/@jmurray,4,2017-09-13,https://medium.com/article/ecd27767-8905-4090-ab73-a6c8d0fce339,34,1932,"Startups,Entrepreneurship",6,CashApp,8699451886,deniseanderson@gmail.com
938,Bryan Griffin,"North William, Saint Martin",https://medium.com/@josephwright,1,2018-09-22,https://medium.com/article/9533925e-cd5f-45d6-9df3-4a71e92d46a6,41,1544,"Health,Wellness",13,Wise,0630969597,yhodges@gmail.com
939,Lindsay Robinson,"Lake Chelseaborough, Azerbaijan",https://medium.com/@ayershector,4,2021-01-31,https://medium.com/article/8c098067-87af-4b3b-b503-c28abfa6dd2f,37,1369,"Cooking,Lifestyle",5,Wise,(618)714-8356498,powelltiffany@gmail.com
940,Jennifer Williams,"Lake Sierraside, Poland",https://medium.com/@lbrown,4,2016-07-11,https://medium.com/article/8cf3ae78-d112-43d8-b701-754152dbb5ee,9,1570,"Health,Wellness",5,Wise,674-652-5117029,debbie11@gmail.com
941,Hailey Thomas,"South Kaylashire, Seychelles",https://medium.com/@richardvilla,4,2015-11-01,https://medium.com/article/e48bb390-a110-4df9-a408-8b4d801c8ae1,12,283,"ML,Deep Learning",11,Stripe,(207)957-3788,wallacemeagan@gmail.com
942,Robin Mueller,"New Tracyfort, Zambia",https://medium.com/@haley70,0,2022-10-03,https://medium.com/article/bb3bcc6e-2313-4b44-b2e8-8b6cf377cdc7,6,838,"Health,Wellness",15,PayPal,091-454-6058,keithjohnston@gmail.com
943,Ashley Fitzgerald,"Floresland, Lithuania",https://medium.com/@isabel16,4,2025-03-20,https://medium.com/article/082d4fef-78c6-4643-84d6-132d26dc678c,39,471,"Startups,Entrepreneurship",0,Stripe,670-579-4488,gibsonthomas@gmail.com
944,Jeffrey Hall,"East Jillside, Montserrat",https://medium.com/@brandon92,3,2021-02-11,https://medium.com/article/f1d43f40-3fc9-47d5-9b5c-1d5e09f420e6,44,259,"Startups,Entrepreneurship",9,Bank Transfer,0862447601361,jasongomez@gmail.com
945,Sara Ward,"Grayton, Serbia",https://medium.com/@carla59,4,2022-10-18,https://medium.com/article/512e3e4b-63ea-4a74-a958-790728745542,2,1260,"AI,ML,Data",2,PayPal,3208001292,ana37@gmail.com
